2.3125,2.53125,632.8125,11.0,1.0
2.3125,14.78125,3695.3125,74.0,0.0
2.3125,2.53125,632.8125,14.0,1.0
0.0,2.53125,632.8125,5.0,0.0
2.3125,5.59375,1398.4375,23.0,0.0
2.3125,8.65625,2164.0625,53.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,17.0,4250.0,71.0,1.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,2.53125,632.8125,17.0,1.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,5.59375,1398.4375,23.0,1.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,5.59375,1398.4375,29.0,1.0
2.3125,5.59375,1398.4375,29.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
2.3125,2.53125,632.8125,5.0,0.0
11.5625,11.71875,2929.6875,23.0,0.0
2.3125,5.59375,1398.4375,29.0,0.0
2.3125,17.0,4250.0,86.0,0.0
2.3125,8.65625,2164.0625,38.0,1.0
2.3125,2.53125,632.8125,14.0,1.0
6.9375,5.59375,1398.4375,26.0,1.0
2.3125,8.65625,2164.0625,35.0,1.0
2.3125,11.71875,2929.6875,77.0,1.0
2.3125,8.65625,2164.0625,41.0,0.0
2.3125,5.59375,1398.4375,26.0,0.0
2.3125,5.59375,1398.4375,26.0,0.0
6.9375,17.0,4250.0,71.0,0.0
0.0,8.65625,2164.0625,59.0,0.0
2.3125,5.59375,1398.4375,26.0,0.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,8.65625,2164.0625,65.0,0.0
2.3125,5.59375,1398.4375,23.0,1.0
2.3125,8.65625,2164.0625,47.0,0.0
2.3125,5.59375,1398.4375,23.0,0.0
2.3125,8.65625,2164.0625,41.0,1.0
2.3125,11.71875,2929.6875,82.0,0.0
11.5625,24.0,6000.0,65.0,0.0
2.3125,5.59375,1398.4375,47.0,1.0
2.3125,11.71875,2929.6875,59.0,0.0
2.3125,5.59375,1398.4375,59.0,0.0
2.3125,11.71875,2929.6875,77.0,1.0
2.3125,2.53125,632.8125,17.0,1.0
2.3125,5.59375,1398.4375,26.0,1.0
2.3125,5.59375,1398.4375,41.0,1.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,2.53125,632.8125,26.0,0.0
2.3125,5.59375,1398.4375,35.0,0.0
2.3125,8.65625,2164.0625,47.0,1.0
2.3125,2.53125,632.8125,26.0,0.0
2.3125,8.65625,2164.0625,47.0,1.0
2.3125,2.53125,632.8125,11.0,1.0
2.3125,5.59375,1398.4375,29.0,0.0
2.3125,11.71875,2929.6875,95.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,5.59375,1398.4375,35.0,0.0
2.3125,11.71875,2929.6875,88.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,5.59375,1398.4375,35.0,0.0
2.3125,11.71875,2929.6875,98.0,0.0
6.9375,5.59375,1398.4375,17.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,8.65625,2164.0625,74.0,0.0
6.9375,14.78125,3695.3125,86.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,11.0,1.0
2.3125,2.53125,632.8125,17.0,1.0
6.9375,2.53125,632.8125,14.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,2.53125,632.8125,11.0,1.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,5.59375,1398.4375,59.0,1.0
2.3125,5.59375,1398.4375,41.0,0.0
2.3125,11.71875,2929.6875,77.0,0.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
11.5625,8.65625,2164.0625,35.0,0.0
11.5625,2.53125,632.8125,17.0,1.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,5.59375,1398.4375,41.0,1.0
2.3125,2.53125,632.8125,23.0,0.0
2.3125,2.53125,632.8125,26.0,1.0
11.5625,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,35.0,0.0
2.3125,11.71875,2929.6875,88.0,0.0
11.5625,8.65625,2164.0625,26.0,0.0
11.5625,8.65625,2164.0625,35.0,0.0
2.3125,5.59375,1398.4375,35.0,0.0
2.3125,2.53125,632.8125,26.0,0.0
6.9375,14.78125,3695.3125,77.0,0.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,5.59375,1398.4375,53.0,0.0
2.3125,5.59375,1398.4375,53.0,0.0
2.3125,2.53125,632.8125,35.0,0.0
11.5625,11.71875,2929.6875,41.0,0.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,5.59375,1398.4375,47.0,1.0
6.9375,8.65625,2164.0625,38.0,1.0
2.3125,5.59375,1398.4375,47.0,0.0
11.5625,5.59375,1398.4375,29.0,0.0
6.9375,8.65625,2164.0625,47.0,0.0
2.3125,5.59375,1398.4375,53.0,0.0
2.3125,5.59375,1398.4375,59.0,0.0
6.9375,2.53125,632.8125,11.0,1.0
2.3125,5.59375,1398.4375,59.0,0.0
11.5625,8.65625,2164.0625,38.0,0.0
11.5625,5.59375,1398.4375,26.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,5.59375,1398.4375,77.0,0.0
11.5625,5.59375,1398.4375,29.0,0.0
11.5625,2.53125,632.8125,14.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,0.0
2.3125,1.0,250.0,5.0,1.0
2.3125,1.0,250.0,5.0,0.0
11.5625,8.65625,2164.0625,41.0,0.0
16.1875,5.59375,1398.4375,26.0,0.0
6.9375,8.65625,2164.0625,65.0,0.0
11.5625,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,2.53125,632.8125,41.0,0.0
6.9375,8.65625,2164.0625,59.0,0.0
6.9375,8.65625,2164.0625,53.0,1.0
11.5625,22.0,5500.0,98.0,0.0
2.3125,2.53125,632.8125,23.0,1.0
11.5625,17.0,4250.0,77.0,1.0
6.9375,2.53125,632.8125,11.0,0.0
2.3125,5.59375,1398.4375,47.0,0.0
11.5625,11.71875,2929.6875,59.0,0.0
6.9375,11.71875,2929.6875,86.0,0.0
11.5625,2.53125,632.8125,11.0,0.0
11.5625,2.53125,632.8125,11.0,0.0
11.5625,2.53125,632.8125,11.0,0.0
2.3125,5.59375,1398.4375,77.0,0.0
11.5625,8.65625,2164.0625,41.0,1.0
11.5625,2.53125,632.8125,17.0,1.0
11.5625,11.71875,2929.6875,59.0,0.0
2.3125,2.53125,632.8125,35.0,0.0
16.1875,8.65625,2164.0625,29.0,0.0
11.5625,5.59375,1398.4375,35.0,0.0
2.3125,2.53125,632.8125,29.0,0.0
11.5625,11.71875,2929.6875,59.0,0.0
2.3125,2.53125,632.8125,41.0,0.0
11.5625,14.78125,3695.3125,71.0,1.0
2.3125,2.53125,632.8125,23.0,0.0
2.3125,2.53125,632.8125,38.0,1.0
2.3125,5.59375,1398.4375,59.0,0.0
2.3125,2.53125,632.8125,41.0,1.0
2.3125,2.53125,632.8125,23.0,0.0
11.5625,8.65625,2164.0625,47.0,0.0
2.3125,5.59375,1398.4375,82.0,0.0
11.5625,2.53125,632.8125,23.0,0.0
16.1875,11.71875,2929.6875,41.0,0.0
16.1875,5.59375,1398.4375,29.0,0.0
6.9375,2.53125,632.8125,17.0,0.0
2.3125,5.59375,1398.4375,59.0,0.0
2.3125,5.59375,1398.4375,59.0,0.0
2.3125,2.53125,632.8125,47.0,0.0
16.1875,11.71875,2929.6875,59.0,0.0
2.3125,2.53125,632.8125,35.0,0.0
16.1875,18.0,4500.0,77.0,0.0
11.5625,8.65625,2164.0625,47.0,0.0
16.1875,14.78125,3695.3125,71.0,0.0
16.1875,2.53125,632.8125,23.0,1.0
16.1875,5.59375,1398.4375,26.0,0.0
6.9375,2.53125,632.8125,17.0,0.0
11.5625,5.59375,1398.4375,35.0,0.0
11.5625,2.53125,632.8125,14.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
6.9375,2.53125,632.8125,17.0,1.0
16.1875,5.59375,1398.4375,29.0,1.0
16.1875,2.53125,632.8125,17.0,1.0
16.1875,2.53125,632.8125,23.0,1.0
16.1875,11.71875,2929.6875,50.0,0.0
11.5625,2.53125,632.8125,29.0,0.0
11.5625,5.59375,1398.4375,35.0,0.0
11.5625,5.59375,1398.4375,35.0,0.0
2.3125,2.53125,632.8125,71.0,0.0
16.1875,5.59375,1398.4375,29.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
16.1875,2.53125,632.8125,14.0,0.0
2.3125,2.53125,632.8125,53.0,0.0
16.1875,5.59375,1398.4375,35.0,0.0
11.5625,5.59375,1398.4375,35.0,1.0
2.3125,5.59375,1398.4375,74.0,0.0
11.5625,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,17.0,0.0
11.5625,5.59375,1398.4375,38.0,0.0
11.5625,2.53125,632.8125,17.0,0.0
11.5625,8.65625,2164.0625,59.0,0.0
6.9375,1.0,250.0,11.0,0.0
6.9375,1.0,250.0,11.0,0.0
2.3125,2.53125,632.8125,29.0,0.0
11.5625,2.53125,632.8125,17.0,0.0
16.1875,2.53125,632.8125,26.0,0.0
11.5625,8.65625,2164.0625,71.0,1.0
11.5625,5.59375,1398.4375,41.0,0.0
16.1875,14.78125,3695.3125,82.0,0.0
6.9375,5.59375,1398.4375,53.0,1.0
11.5625,2.53125,632.8125,35.0,0.0
16.1875,8.65625,2164.0625,50.0,1.0
16.1875,5.59375,1398.4375,38.0,0.0
16.1875,2.53125,632.8125,17.0,0.0
2.3125,2.53125,632.8125,41.0,0.0
16.1875,14.78125,3695.3125,98.0,0.0
16.1875,2.53125,632.8125,29.0,1.0
16.1875,5.59375,1398.4375,41.0,0.0
16.1875,5.59375,1398.4375,47.0,0.0
16.1875,5.59375,1398.4375,35.0,0.0
16.1875,5.59375,1398.4375,35.0,1.0
11.5625,5.59375,1398.4375,62.0,1.0
16.1875,2.53125,632.8125,17.0,0.0
16.1875,2.53125,632.8125,23.0,1.0
11.5625,2.53125,632.8125,29.0,0.0
11.5625,5.59375,1398.4375,65.0,0.0
11.5625,1.0,250.0,11.0,1.0
6.9375,2.53125,632.8125,35.0,0.0
16.1875,2.53125,632.8125,29.0,0.0
20.8125,38.0,9500.0,98.0,0.0
11.5625,5.59375,1398.4375,59.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,1.0,250.0,11.0,0.0
11.5625,2.53125,632.8125,23.0,0.0
11.5625,5.59375,1398.4375,50.0,0.0
11.5625,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,29.0,0.0
2.3125,2.53125,632.8125,41.0,0.0
16.1875,5.59375,1398.4375,41.0,0.0
16.1875,2.53125,632.8125,26.0,0.0
6.9375,2.53125,632.8125,26.0,0.0
20.8125,14.78125,3695.3125,65.0,0.0
16.1875,5.59375,1398.4375,53.0,0.0
11.5625,2.53125,632.8125,23.0,0.0
2.3125,2.53125,632.8125,71.0,0.0
20.8125,11.71875,2929.6875,59.0,0.0
11.5625,5.59375,1398.4375,71.0,0.0
16.1875,2.53125,632.8125,23.0,1.0
20.8125,14.78125,3695.3125,59.0,0.0
16.1875,2.53125,632.8125,38.0,0.0
11.5625,2.53125,632.8125,26.0,0.0
16.1875,5.59375,1398.4375,41.0,1.0
2.3125,2.53125,632.8125,53.0,1.0
16.1875,2.53125,632.8125,29.0,0.0
2.3125,2.53125,632.8125,53.0,0.0
6.9375,2.53125,632.8125,65.0,0.0
16.1875,2.53125,632.8125,41.0,0.0
11.5625,2.53125,632.8125,41.0,1.0
16.1875,5.59375,1398.4375,50.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,5.59375,1398.4375,71.0,0.0
16.1875,1.0,250.0,14.0,0.0
16.1875,1.0,250.0,14.0,0.0
6.9375,2.53125,632.8125,53.0,0.0
16.1875,5.59375,1398.4375,71.0,0.0
11.5625,2.53125,632.8125,59.0,0.0
11.5625,2.53125,632.8125,59.0,0.0
2.3125,2.53125,632.8125,59.0,0.0
11.5625,2.53125,632.8125,59.0,0.0
16.1875,2.53125,632.8125,41.0,0.0
16.1875,8.65625,2164.0625,89.0,0.0
20.8125,2.53125,632.8125,23.0,1.0
20.8125,2.53125,632.8125,26.0,0.0
16.1875,8.65625,2164.0625,77.0,0.0
20.8125,2.53125,632.8125,26.0,1.0
16.1875,2.53125,632.8125,23.0,0.0
20.8125,5.59375,1398.4375,35.0,0.0
20.8125,8.65625,2164.0625,47.0,0.0
16.1875,2.53125,632.8125,35.0,0.0
16.1875,5.59375,1398.4375,65.0,0.0
16.1875,2.53125,632.8125,41.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,2.53125,632.8125,47.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,1.0,250.0,17.0,0.0
16.1875,2.53125,632.8125,26.0,0.0
20.8125,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,29.0,0.0
20.8125,2.53125,632.8125,23.0,0.0
20.8125,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,59.0,0.0
16.1875,5.59375,1398.4375,59.0,0.0
20.8125,2.53125,632.8125,23.0,0.0
16.1875,5.59375,1398.4375,74.0,0.0
20.8125,2.53125,632.8125,29.0,0.0
16.1875,2.53125,632.8125,41.0,0.0
6.9375,2.53125,632.8125,53.0,0.0
6.9375,2.53125,632.8125,53.0,0.0
16.1875,5.59375,1398.4375,87.0,1.0
16.1875,2.53125,632.8125,65.0,0.0
16.1875,2.53125,632.8125,35.0,0.0
16.1875,5.59375,1398.4375,93.0,0.0
20.8125,2.53125,632.8125,23.0,0.0
16.1875,2.53125,632.8125,53.0,0.0
20.8125,14.78125,3695.3125,93.0,0.0
16.1875,8.65625,2164.0625,95.0,0.0
16.1875,2.53125,632.8125,47.0,0.0
11.5625,2.53125,632.8125,77.0,0.0
11.5625,2.53125,632.8125,53.0,0.0
11.5625,2.53125,632.8125,77.0,0.0
20.8125,11.71875,2929.6875,86.0,0.0
20.8125,2.53125,632.8125,35.0,0.0
20.8125,2.53125,632.8125,26.0,0.0
20.8125,2.53125,632.8125,26.0,0.0
20.8125,8.65625,2164.0625,65.0,0.0
16.1875,2.53125,632.8125,50.0,0.0
20.8125,2.53125,632.8125,35.0,0.0
20.8125,2.53125,632.8125,38.0,0.0
20.8125,2.53125,632.8125,29.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,1.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,5.59375,1398.4375,59.0,0.0
20.8125,2.53125,632.8125,47.0,0.0
20.8125,2.53125,632.8125,53.0,0.0
20.8125,1.0,250.0,23.0,1.0
11.5625,2.53125,632.8125,71.0,0.0
20.8125,5.59375,1398.4375,59.0,0.0
20.8125,2.53125,632.8125,41.0,0.0
20.8125,2.53125,632.8125,41.0,0.0
16.1875,2.53125,632.8125,83.0,0.0
20.8125,2.53125,632.8125,35.0,0.0
26.0,5.59375,1398.4375,47.0,1.0
20.8125,5.59375,1398.4375,71.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,1.0,250.0,23.0,0.0
20.8125,2.53125,632.8125,53.0,0.0
20.8125,5.59375,1398.4375,86.0,0.0
20.8125,2.53125,632.8125,47.0,0.0
20.8125,2.53125,632.8125,41.0,0.0
20.8125,2.53125,632.8125,65.0,0.0
16.1875,2.53125,632.8125,71.0,0.0
20.8125,2.53125,632.8125,71.0,0.0
20.8125,2.53125,632.8125,87.0,0.0
20.8125,2.53125,632.8125,89.0,0.0
20.8125,2.53125,632.8125,87.0,0.0
35.0,2.53125,632.8125,65.0,0.0
38.0,1.0,250.0,38.0,0.0
38.0,1.0,250.0,38.0,0.0
40.0,1.0,250.0,41.0,0.0
74.0,1.0,250.0,74.0,0.0
2.3125,43.0,10750.0,86.0,1.0
6.9375,22.0,5500.0,29.0,1.0
2.3125,34.0,8500.0,77.0,1.0
2.3125,44.0,11000.0,98.0,0.0
0.0,26.0,6500.0,77.0,1.0
2.3125,41.0,10250.0,98.0,1.0
2.3125,21.0,5250.0,41.0,1.0
2.3125,11.71875,2929.6875,23.0,0.0
2.3125,21.0,5250.0,53.0,1.0
2.3125,11.71875,2929.6875,32.0,1.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,11.71875,2929.6875,26.0,0.0
2.3125,11.71875,2929.6875,29.0,0.0
2.3125,14.78125,3695.3125,35.0,0.0
2.3125,14.78125,3695.3125,38.0,1.0
2.3125,5.59375,1398.4375,14.0,0.0
2.3125,5.59375,1398.4375,11.0,1.0
2.3125,33.0,8250.0,98.0,1.0
2.3125,8.65625,2164.0625,35.0,1.0
2.3125,8.65625,2164.0625,29.0,1.0
2.3125,11.71875,2929.6875,41.0,1.0
2.3125,11.71875,2929.6875,41.0,1.0
2.3125,11.71875,2929.6875,41.0,1.0
2.3125,8.65625,2164.0625,41.0,1.0
2.3125,8.65625,2164.0625,29.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,5.59375,1398.4375,17.0,1.0
2.3125,14.78125,3695.3125,65.0,0.0
6.9375,24.0,6000.0,77.0,0.0
2.3125,5.59375,1398.4375,23.0,1.0
2.3125,5.59375,1398.4375,17.0,1.0
2.3125,2.53125,632.8125,14.0,1.0
2.3125,8.65625,2164.0625,29.0,0.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,5.59375,1398.4375,26.0,0.0
2.3125,5.59375,1398.4375,17.0,1.0
2.3125,5.59375,1398.4375,32.0,1.0
2.3125,5.59375,1398.4375,26.0,1.0
2.3125,8.65625,2164.0625,38.0,1.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,5.59375,1398.4375,29.0,1.0
2.3125,8.65625,2164.0625,53.0,0.0
2.3125,14.78125,3695.3125,71.0,1.0
2.3125,2.53125,632.8125,5.0,1.0
2.3125,14.78125,3695.3125,95.0,0.0
2.3125,2.53125,632.8125,5.0,1.0
6.9375,14.78125,3695.3125,47.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,11.71875,2929.6875,71.0,1.0
2.3125,5.59375,1398.4375,32.0,1.0
2.3125,2.53125,632.8125,17.0,0.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,5.59375,1398.4375,29.0,1.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
2.3125,2.53125,632.8125,17.0,0.0
6.9375,5.59375,1398.4375,29.0,0.0
2.3125,5.59375,1398.4375,29.0,0.0
16.1875,5.59375,1398.4375,14.0,0.0
2.3125,8.65625,2164.0625,50.0,0.0
2.3125,11.71875,2929.6875,65.0,1.0
2.3125,8.65625,2164.0625,53.0,0.0
2.3125,14.78125,3695.3125,98.0,1.0
6.9375,8.65625,2164.0625,47.0,0.0
2.3125,14.78125,3695.3125,86.0,0.0
2.3125,8.65625,2164.0625,77.0,0.0
2.3125,5.59375,1398.4375,35.0,0.0
2.3125,8.65625,2164.0625,53.0,0.0
2.3125,5.59375,1398.4375,35.0,1.0
2.3125,5.59375,1398.4375,47.0,0.0
2.3125,5.59375,1398.4375,47.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,2.53125,632.8125,11.0,1.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,2.53125,632.8125,11.0,1.0
2.3125,5.59375,1398.4375,38.0,1.0
2.3125,2.53125,632.8125,29.0,1.0
6.9375,8.65625,2164.0625,38.0,0.0
11.5625,5.59375,1398.4375,17.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,1.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
2.3125,1.0,250.0,2.0,0.0
11.5625,11.71875,2929.6875,38.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
6.9375,11.71875,2929.6875,47.0,1.0
6.9375,11.71875,2929.6875,77.0,0.0
2.3125,5.59375,1398.4375,38.0,0.0
2.3125,1.0,250.0,5.0,1.0
2.3125,5.59375,1398.4375,41.0,0.0
2.3125,2.53125,632.8125,23.0,0.0
11.5625,11.71875,2929.6875,41.0,0.0
2.3125,2.53125,632.8125,14.0,0.0
2.3125,5.59375,1398.4375,47.0,0.0
6.9375,2.53125,632.8125,14.0,0.0
16.1875,8.65625,2164.0625,26.0,0.0
2.3125,2.53125,632.8125,11.0,0.0
2.3125,11.71875,2929.6875,95.0,0.0
2.3125,5.59375,1398.4375,77.0,0.0
2.3125,5.59375,1398.4375,77.0,0.0
