7.1799974,3.5200005,5.916667,2.42
6.579998,3.2000003,5.13,1.9399999
6.3399982,2.7199998,5.13,1.9399999
6.819998,3.04,5.5233335,2.1
5.619999,2.48,5.13,1.9399999
5.8599987,2.8,5.13,2.42
6.3399982,3.2000003,5.13,2.2600002
6.579998,3.04,5.5233335,1.78
7.7,3.7600002,6.7,2.2600002
7.7,2.48,6.9,2.2600002
6.0999985,2.1599998,5.13,1.46
6.819998,3.2000003,5.5233335,2.2600002
5.619999,2.8,4.7366667,1.9399999
7.7,2.8,6.7,1.9399999
6.3399982,2.7199998,4.7366667,1.78
6.819998,3.3600001,5.5233335,2.1
7.1799974,3.2000003,5.916667,1.78
6.0999985,2.8,4.7366667,1.78
6.0999985,3.04,4.7366667,1.78
6.3399982,2.8,5.5233335,2.1
7.1799974,3.04,5.916667,1.6199999
7.1799974,2.8,5.916667,1.9399999
7.9,3.7600002,6.4,1.9399999
6.3399982,2.8,5.5233335,2.2600002
6.3399982,2.8,5.13,1.46
6.0999985,2.48,5.5233335,1.46
7.7,3.04,5.916667,2.2600002
6.3399982,3.3600001,5.5233335,2.42
6.3399982,3.04,5.5233335,1.78
6.0999985,3.04,4.7366667,1.78
6.819998,3.04,5.5233335,2.1
6.819998,3.04,5.5233335,2.42
6.819998,3.04,5.13,2.2600002
5.8599987,2.7199998,5.13,1.9399999
6.819998,3.2000003,5.916667,2.2600002
6.819998,3.3600001,5.5233335,2.42
6.819998,3.04,5.13,2.2600002
6.3399982,2.48,5.13,1.9399999
6.579998,3.04,5.13,1.9399999
6.0999985,3.3600001,5.5233335,2.2600002
5.8599987,3.04,5.13,1.78
